Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-09-07,52.37282943725586,53.336033220872075,52.23320098200579,52.502993086702105,150479200
2018-09-10,51.66994094848633,52.50298455848554,51.229753521678255,52.28998854549572,158066000
2018-09-11,52.97631072998047,53.082806943997085,51.25105834056841,51.59421441290767,142996000
2018-09-12,52.31840133666992,53.24847293050739,52.02730708462673,53.23427391550883,197114800
2018-09-13,53.5821533203125,54.041273971237196,52.673380433963544,52.89820655167568,166825600
2018-09-14,52.97393798828125,53.683917511891266,52.661548875687,53.425959151653856,127997200
2018-09-17,51.563446044921875,52.76330953149824,51.41908340101543,52.573980941124496,148780400
2018-09-18,51.648651123046875,52.50299339478895,51.3835896141256,51.54215129305673,126286800
2018-09-19,51.67940902709961,51.97523383237658,50.952865183133554,51.71017596241406,108495200
2018-09-20,52.072261810302734,52.60474642477888,51.86400000551983,52.121961963223164,106435200
2018-09-21,51.511383056640625,52.38702376647529,51.423816457857285,52.24976062216609,384986800
2018-09-24,52.25213623046875,52.363366669163675,51.267633819230554,51.31259977672128,110773600
2018-09-25,52.58345413208008,52.732550997350124,51.99416978895151,52.006003504013755,98217600
2018-09-26,52.16456604003906,52.95264380917307,52.008369665368996,52.30182919252401,95938800
2018-09-27,53.23662185668945,53.58924626246891,52.90293066844936,52.96919873540815,120724800
2018-09-28,53.4235954284668,53.44725924659931,53.016540200703474,53.198765683780366,91717600
2018-10-01,53.783321380615234,54.29450757242446,53.567963640883626,53.94661727059399,94403200
2018-10-02,54.261375427246094,54.4317708248065,53.634228207852296,53.780956173640334,99152800
2018-10-03,54.92165756225586,55.2529799345801,54.37970443970897,54.44360361549401,114619200
2018-10-04,53.956085205078125,54.98792238547319,53.65789145695204,54.61636465523451,128168000
2018-10-05,53.080440521240234,54.05548163878989,52.202434427966345,53.94898541978365,134322000
2018-10-08,52.957374572753906,53.201133924424155,52.112497192021806,52.588185792016155,118655600
2018-10-09,53.691017150878906,53.78568325427967,52.597649837383955,52.92660687302358,107564000
2018-10-10,51.203731536865234,53.56796502679298,51.13036755219829,53.357337879043975,167962400
2018-10-11,50.751705169677734,51.946838159353845,50.247622134232415,50.76827309287209,212497600
2018-10-12,52.56452178955078,52.74675089335789,51.31732331289701,52.16456604729884,161351600
2018-10-15,51.44038391113281,52.49825370424345,51.419085391816054,52.33969204186986,123164000
2018-10-16,52.57398986816406,52.772786907940514,51.29839328438548,51.81194478059316,116736000
2018-10-17,52.34679412841797,52.68995019740248,51.90897195034415,52.6094867130337,91541600
2018-10-18,51.12326431274414,52.00363928676678,50.408550519609015,51.55871759140356,130325200
2018-10-19,51.9018669128418,52.36335286065442,51.45694527539042,51.6060421243539,132314800
2018-10-22,52.218990325927734,52.86034005758021,51.81430403669069,52.015462726587266,115168400
2018-10-23,52.711246490478516,52.83431062152317,50.810868215917154,51.07829499747305,155071200
2018-10-24,50.90316390991211,53.066234694184615,50.77300027621806,52.68048161214551,163702000
2018-10-25,52.017826080322266,52.39174900713424,51.296012949803654,51.523207952463075,119423200
2018-10-26,51.18952941894531,52.11013614750111,50.3304529551545,51.09486330644962,189033600
2018-10-29,50.22867202758789,51.99178663197306,48.773212242289105,51.87345674428089,183742000
2018-10-30,50.47953796386719,50.924455949051364,49.5257992228298,49.97071720801397,146640000
2018-10-31,51.79539489746094,52.171683337454056,51.265275328936056,51.32680922480641,153435600
2018-11-01,52.59056091308594,52.62369315315729,51.3102300447155,51.84034949700051,233292800
2018-11-02,49.1021842956543,50.562375125777734,48.61703088459364,49.59207191479913,365314800
2018-11-05,47.70825958251953,48.37090790263362,46.898883307010784,48.349609382233005,264654800
2018-11-06,48.22417068481445,48.448996782971804,47.73191784473801,47.78634859013266,127531600
2018-11-07,49.686737060546875,49.712769789684685,48.30937854826853,48.74483182553473,133697600
2018-11-08,49.51336669921875,49.900465705616156,49.100140512007044,49.867217871500884,101450400
2018-11-09,48.558677673339844,48.924403878426105,48.03145938671116,48.81516253903021,137463200
2018-11-12,46.112579345703125,47.46149946228675,46.02233365648393,47.259635249162585,204542000
2018-11-13,45.65186309814453,46.8274162794372,45.46662459072839,45.50937388984001,187531600
2018-11-14,44.36231994628906,46.186207990732846,44.155704967567836,46.048465879499844,243204000
2018-11-15,45.45711898803711,45.59011034254825,44.38605662645267,44.73991147050331,185915200
2018-11-16,45.96057891845703,46.30255869558967,44.99401459922713,45.24099798063293,147713200
2018-11-19,44.139076232910156,45.28850573158445,43.93246490893677,45.122266527022944,167701200
2018-11-20,42.03020095825195,43.09651261910129,41.68109683232495,42.36030580111065,271300800
2018-11-21,41.982704162597656,42.81153021281317,41.92808348913567,42.68328595925916,124496800
2018-11-23,40.916404724121094,41.939971011626305,40.87128549050751,41.545743927470646,94496000
2018-11-26,41.469730377197266,41.548101052609525,40.43429311450375,41.37948832190566,179994000
2018-11-27,41.37948989868164,41.50535696963446,40.581538183046156,40.73115163840486,165549600
2018-11-28,42.97063064575195,43.053748403656314,41.543340348794736,41.97081501031055,184250000
2018-11-29,42.64054870605469,43.41237705993519,42.20119880896381,43.37912921425623,167080000
2018-11-30,42.4101676940918,42.82576738444724,42.042064386457206,42.81626593365804,158126000
2018-12-03,43.892086029052734,43.92058313866177,43.03476295213865,43.80659107648332,163210000
2018-12-04,41.96133041381836,43.31499758229476,41.86158689864037,42.97301774526017,165377200
2018-12-06,41.49347686767578,41.50772542131723,40.47228824638183,40.79051802351422,172393600
2018-12-07,40.01395034790039,41.438863958560475,39.96882750376399,41.2013783567838,169126400
2018-12-10,40.277557373046875,40.39392299254589,38.78852171429132,39.18512221335925,248104000
2018-12-11,40.04719543457031,40.797647130558154,39.66009277068402,40.76677646859411,189126800
2018-12-12,40.1588134765625,40.8285209353053,40.13981419510096,40.46754183502088,142510800
2018-12-13,40.59816360473633,40.982892750447746,40.26568520596623,40.488922255315906,127594400
2018-12-14,39.29912185668945,40.15407159200264,39.25162545444832,40.13507230635754,162814800
2018-12-17,38.93337631225586,39.98068831395415,38.64601724168256,39.291978139074146,177151600
2018-12-18,39.43922424316406,39.78595109238684,39.040246662989354,39.27535864543561,135366000
2018-12-19,38.20906066894531,39.766965732375674,37.78158583477407,39.422612313422675,196189200
2018-12-20,37.244876861572266,38.49880086889331,36.88152408807262,38.09269879182356,259092000
2018-12-21,35.79620361328125,37.560723512525044,35.53497162650569,37.25199150656966,382978400
2018-12-24,34.87001419067383,35.99094661247746,34.81301633704648,35.18349332626678,148676800
2018-12-26,37.32561111450195,37.33985967062577,34.843887332724314,35.21911501353624,234330000
2018-12-27,37.083377838134766,37.230621385586616,35.639468468150554,37.00975787628032,212468400
2018-12-28,37.10237121582031,37.64621522429912,36.70339718009544,37.40397891761338,169165600
2018-12-31,37.46098327636719,37.845708823973354,37.16174907379083,37.64859532308761,140014000
2019-01-02,37.503746032714844,37.724609645879404,36.62742310954366,36.78416456098372,148158800
2019-01-03,33.76807403564453,34.60639781423897,33.72295119720163,34.19317161474013,365248800
2019-01-04,35.20960998535156,35.27848283128066,34.15042635194018,34.323789806748884,234428400
2019-01-07,35.13124084472656,35.34498004544206,34.64914539714357,35.3141057597988,219111200
2019-01-08,35.80095291137695,36.05506423362693,35.271361057087084,35.51834447775036,164101200
2019-01-09,36.4089241027832,36.698656883144814,35.53497865783523,35.92920207933708,180396400
2019-01-10,36.52528381347656,36.56565592820539,35.82707561156554,36.21655182724987,143122800
2019-01-11,36.166683197021484,36.50153878834281,35.98144470474648,36.30680246578782,108092800
2019-01-14,35.622840881347656,35.924448615457706,35.43760239866407,35.824705095839064,129756800
2019-01-15,36.351924896240234,36.42791840883774,35.634717322934954,35.68696444823326,114843600
2019-01-16,36.796024322509766,37.01926139590715,36.33530161762464,36.35430090299284,122278800
2019-01-17,37.01451110839844,37.44198597490383,36.397047009696955,36.62028408574662,119284800
2019-01-18,37.24248123168945,37.4942153047529,37.04299063952881,37.40396964695978,135004000
2019-01-22,36.40654754638672,37.2211215121317,36.2450554347819,37.145127995415336,121576000
2019-01-23,36.553775787353516,36.843508451155465,36.02655757117239,36.60839644975298,92522400
2019-01-24,36.26406478881836,36.68678903470239,36.036080551625055,36.59892048742415,101766000
2019-01-25,37.46572494506836,37.5535970765076,36.6487775687618,36.92425809596469,134142000
2019-01-28,37.11900329589844,37.1261275746307,36.49204140125868,36.997883309964045,104768400
2019-01-29,36.734275817871094,37.553604147254646,36.59891089197935,37.10712999950282,166348800
2019-01-30,39.24448776245117,39.458223311358054,38.05230926781852,38.76951665488747,244439200
2019-01-31,39.527103424072266,40.13506597381766,39.080629341215584,39.44873274205534,162958400
2019-02-01,39.54610824584961,40.13032086817942,39.405988969666886,39.65060250317511,130672400
2019-02-04,40.669410705566406,40.76678067534809,39.72659254412772,39.75746683302016,125982000
2019-02-05,41.36524200439453,41.578981228642604,40.93064652495009,41.051762882070676,144406400
2019-02-06,41.37948989868164,41.69534616359386,41.0493850783774,41.476856235107945,112958400
2019-02-07,40.59579086303711,41.30824769496477,40.45329804715444,40.94251782527925,126966800
2019-02-08,40.64349365234375,40.70311969069085,40.16886907695841,40.30481819124638,95280000
2019-02-11,40.409759521484375,40.83430028954994,40.36683051801173,40.79613874916217,83973600
2019-02-12,40.757972717285156,40.78420831850001,40.47415220576565,40.56955604622166,89134000
2019-02-13,40.588626861572266,41.137187031192965,40.52661710438461,40.877218430046,89960800
2019-02-14,40.736507415771484,40.846217281030114,40.39783197721137,40.47653877930612,87342800
2019-02-15,40.645870208740234,40.95115518004431,40.486072890892316,40.84382905782214,98507200
2019-02-19,40.767513275146484,40.8891527227653,40.424070350564264,40.47654155555973,75891200
2019-02-20,41.02986526489258,41.33753763113266,40.78182257054154,40.82952266876856,104457600
2019-02-21,40.79851531982422,41.11095514343004,40.61725349372424,40.9750096836761,68998800
2019-02-22,41.25406265258789,41.26121748586465,40.874841931781916,40.922542033388446,75652800
2019-02-25,41.554569244384766,41.945715831476846,41.48778838604835,41.53787584944258,87493600
2019-02-26,41.578426361083984,41.80977566356522,41.30176069059117,41.43055496170665,68280800
2019-02-27,41.707210540771484,41.738217238147755,41.19681191554491,41.311296503110974,111341600
2019-02-28,41.2969856262207,41.71675519338844,41.24213069934181,41.57603864043286,112861600
2019-03-01,41.73106384277344,41.77399283512558,41.234974864095655,41.56649542685582,103544800
2019-03-04,41.94095230102539,42.39410868782575,41.4925633764932,41.902790767174956,109744800
2019-03-05,41.8646240234375,41.97672124062049,41.62850365631687,41.962411577028405,78949600
2019-03-06,41.62374496459961,41.85509427950601,41.4854121219237,41.65951913111731,83241600
2019-03-07,41.1419563293457,41.60465485527707,41.02747538290695,41.46870577446307,99185600
2019-03-08,41.239749908447266,41.27791144259841,40.42644995336146,40.62202508642293,95997600
2019-03-11,42.668392181396484,42.72086338701754,41.82170533647012,41.855095772839455,128044000
2019-03-12,43.14778137207031,43.56754731458191,42.7804829879991,42.93074174869042,129870400
2019-03-13,43.338584899902344,43.71780557424151,43.15016460861008,43.46737552238741,124130000
2019-03-14,43.82036209106445,43.9086110924784,43.5413127001033,43.86090735580744,94318000
2019-03-15,44.390380859375,44.6789724147162,43.822743589745585,44.087483279947165,156171600
2019-03-18,44.843544006347656,44.931789362919865,44.311677218092875,44.31406458834656,104879200
2019-03-19,44.48816680908203,45.07488846111762,44.34267917125134,44.92224599185948,126585600
2019-03-20,44.87693786621094,45.19414879506152,44.05886680985221,44.416623003991106,124140800
2019-03-21,46.529781341552734,46.825527845947136,45.27047951523642,45.32056699619354,204136800
2019-03-22,45.56621170043945,47.14987887158073,45.50181457067001,46.58939274805469,169630800
2019-03-25,45.015262603759766,45.78801351500889,44.50486400413485,45.67591630319227,175381200
2019-03-26,44.550174713134766,46.00266730047316,44.02308274366589,45.71169203688233,199202000
2019-03-27,44.95087814331055,45.258546900327964,44.4929506048766,45.017659015210214,119393600
2019-03-28,45.010501861572266,45.210844466944145,44.72668135098658,45.065356795101245,83121600
2019-03-29,45.30385208129883,45.3348587781949,44.96756043418868,45.27523275449241,94256000
2019-04-01,45.61152648925781,45.716465238779,44.929404601308974,45.706926675834836,111448000
2019-04-02,46.274574279785156,46.379516683711444,45.56621669256709,45.57575525688568,91062800
2019-04-03,46.5917854309082,46.866063737526034,46.06707340893333,46.090925278762874,93087200
2019-04-04,46.67287063598633,46.83505168659805,46.06468441762447,46.45821474988475,76457200
2019-04-05,46.98532485961914,47.00917673404364,46.730123632560314,46.85414682885456,74106400
2019-04-08,47.72468566894531,47.75568873619926,46.827907664431976,46.84698843466468,103526800
2019-04-09,47.581565856933594,48.3805560125003,47.51716873376691,47.77714095718664,143072800
2019-04-10,47.84870147705078,47.8773244498053,47.26675076793066,47.38600284310168,86781200
2019-04-11,47.45039367675781,47.93932784783885,47.328757886390626,47.90355368575557,83603200
2019-04-12,47.43130874633789,47.7342099694247,46.796890612294,47.51001553529511,111042800
2019-04-15,47.517181396484375,47.66505644609924,47.2262060386002,47.36215515270482,70146400
2019-04-16,47.521942138671875,48.02756966837451,47.35737372664653,47.57202960118193,102785600
2019-04-17,48.44734573364258,48.50697176693292,47.369306032753535,47.59111312973718,115627200
2019-04-18,48.621456146240234,48.69062074842897,48.30186145878901,48.44496176516435,96783200
2019-04-22,48.78124237060547,48.879029923206865,48.25891781907729,48.3757861360363,77758000
2019-04-23,49.48484420776367,49.54924135270918,48.63099884184276,48.757405760889796,93292000
2019-04-24,49.40851593017578,49.72333948607253,49.38228033057737,49.45621602782266,70162400
2019-04-25,48.96011734008789,49.55160644056169,48.921955813790625,49.329799392615314,74172800
2019-04-26,48.72639083862305,48.89334298926619,48.20644998172418,48.86949112233834,74596400
2019-04-29,48.800323486328125,49.12468920417565,48.6214454133817,48.75023602461829,88818800
2019-04-30,47.86063003540039,48.511745382518534,47.488564122761446,48.4306548403864,186139600
2019-05-01,50.20989227294922,51.352325495464314,49.90221989618125,50.05724976982913,259309200
2019-05-02,49.88312911987305,50.71789343741812,49.639857567615536,50.04769752476017,127985200
2019-05-03,50.50325012207031,50.5247146205948,50.14072282120273,50.29813642228416,83569600
2019-05-06,49.723331451416016,49.809193069019926,48.53558210729825,48.72399873630715,129772400
2019-05-07,48.38294982910156,49.47052812168986,47.898786717614094,49.103233348565844,155054800
2019-05-08,48.392478942871094,48.97442951122127,48.11820069203762,48.15397485022159,105358000
2019-05-09,47.87255096435547,48.10151289928511,46.90422474446259,47.79622789318936,139634400
2019-05-10,47.209346771240234,47.60918573031847,46.1534958760035,47.26680951074046,164834800
2019-05-13,44.46556091308594,45.365788479732885,43.77841929201786,44.94201315243579,229722400
2019-05-14,45.169471740722656,45.418469654624175,44.39134823649402,44.630770853179754,146118800
2019-05-15,45.71055603027344,45.90927719917939,44.537386913882365,44.597242555602286,106178800
2019-05-16,45.50945281982422,46.08167274519695,45.21256745080139,45.46875141212985,132125600
2019-05-17,45.2508659362793,45.7057673600336,44.71455806184704,44.75525946053676,131516400
2019-05-20,43.83587646484375,44.13755123427518,43.16309964301399,43.93883006731114,154449200
2019-05-21,44.67626190185547,45.01145210514859,44.22135673647284,44.34585752053852,113459200
2019-05-22,43.761653900146484,44.46316387943133,43.70658773593652,44.211769468379785,118994400
2019-05-23,43.01466751098633,43.22535692609775,42.571734215795686,43.048186530660814,146118800
2019-05-24,42.84946060180664,43.608429762680224,42.76566123520502,43.14394936030299,94858800
2019-05-28,42.672279357910156,43.23731671269813,42.59566604289216,42.837481499205936,111792800
2019-05-29,42.46879577636719,42.94045874410985,42.13839131179818,42.2389483981235,113924800
2019-05-30,42.689056396484375,42.91171769264385,42.29879633379257,42.60525701321821,84873600
2019-05-31,41.915714263916016,42.614827782966735,41.89656001846683,42.193441689682246,108174400
2019-06-03,41.491939544677734,42.59807084717863,40.766489319881806,42.042612284986966,161584400
2019-06-04,43.00987243652344,43.05536331158064,41.78402998710208,42.00429832390132,123872000
2019-06-05,43.70419692993164,44.29078518409569,43.36900677323679,44.120793541794136,119093600
2019-06-06,44.345848083496094,44.40570372515362,43.61081905035835,43.83348393703956,90105200
2019-06-07,45.52620315551758,45.9499821546274,44.47753471563899,44.65470509073558,122737600
2019-06-10,46.10799789428711,46.775985241565984,45.87815062499317,45.9236414967606,104883600
2019-06-11,46.641910552978516,46.92682399749105,46.3522112874126,46.65388241220901,107731600
2019-06-12,46.49348068237305,46.919652667642254,46.301941849451076,46.436017936506644,73012800
2019-06-13,46.48388671875,47.11596210594479,46.35220723861215,46.61556985218604,86698400
2019-06-14,46.14632034301758,46.34982739236637,45.56212852455843,45.86140682062975,75046000
2019-06-17,46.42164611816406,46.67783004464345,46.009838968534694,46.18461643739985,58676400
2019-06-18,47.5134162902832,47.95395301650747,46.73768937090985,46.9388034867993,106204000
2019-06-19,47.374549865722656,47.85579164174734,47.240473790931375,47.8079041979227,84496800
2019-06-20,47.7552375793457,48.03057213210239,47.41286133169161,47.97310938789001,86056000
2019-06-21,47.59242248535156,48.08802900374868,47.44158508352656,47.597211960109185,191202400
2019-06-24,47.54454803466797,47.92283624223558,47.44638387600242,47.53496908327158,72881600
2019-06-25,46.82387924194336,47.7073455597451,46.75683755347193,47.508624365019834,84281200
2019-06-26,47.83664321899414,48.12155673926339,47.250058493716004,47.3506155620523,104270000
2019-06-27,47.82228088378906,48.26042476671561,47.78157947214666,47.953960417155784,83598800
2019-06-28,47.38652420043945,47.76481237594813,47.178227691464755,47.56848407525534,124442400
2019-07-01,48.25563049316406,48.95953359072476,48.04014794005199,48.64349397414677,109012000
2019-07-02,48.53813552856445,48.633906746442946,48.21012778391434,48.22209964281145,67740800
2019-07-03,48.94038009643555,48.94756248298667,48.52857288544068,48.66983135867862,45448000
2019-07-05,48.89727783203125,49.100788508582276,48.57884532744974,48.68658842285855,69062000
2019-07-08,47.88930130004883,48.21970194740497,47.50383083371806,48.07844351431004,101354400
2019-07-09,48.18140411376953,48.24604558375023,47.59960531085121,47.69297997634442,82312000
2019-07-10,48.65785598754883,48.777567292500045,48.25802066740765,48.32745527012685,71588400
2019-07-11,48.303524017333984,48.93559972451431,48.29394871791764,48.677022800672354,80767200
2019-07-12,48.674617767333984,48.84221286513295,48.41125143272195,48.47110708574294,70380800
2019-07-15,49.13191223144531,49.28992836732956,48.84220928460961,48.86375644132579,67789600
2019-07-16,48.96190643310547,49.34737684504325,48.72248390776021,48.983453583595065,67467200
2019-07-17,48.68658447265625,49.10317743545347,48.667430227322086,48.85417955270678,56430000
2019-07-18,49.23966598510742,49.29233926348359,48.77039595592883,48.84222348583268,74162400
2019-07-19,48.5046272277832,49.440770539487346,48.449561048653315,49.2707788735222,83717200
2019-07-22,49.61315155029297,49.615544461109494,48.74883581666229,48.75841111322735,89111600
2019-07-23,50.00101852416992,50.017779860965895,49.62991273666517,49.91004041383206,73420800
2019-07-24,49.96031951904297,50.075241357956344,49.601185575801686,49.72089689021544,59966400
2019-07-25,49.56527328491211,50.096791809335336,49.495838677205825,50.01299242853102,55638400
2019-07-26,49.73765563964844,50.21410430811092,49.594000608507464,49.675403421281054,70475600
2019-07-29,50.20212936401367,50.43197666906582,49.90524767605758,49.910037151014635,86693600
2019-07-30,49.98664855957031,50.317052906207756,49.634697056404036,49.98185908479763,135742800
2019-07-31,51.00658416748047,53.00097467114659,50.58999122184964,51.815833646333566,277125600
2019-08-01,49.90285873413086,52.2013175225248,49.49823754428213,51.2125008575506,216071600
2019-08-02,48.84699249267578,49.4239980949657,48.27477271128733,49.20851924885061,163448400
2019-08-05,46.28996276855469,47.56129613952905,46.108002914969816,47.403280006312706,209572000
2019-08-06,47.16626739501953,47.422451413134915,46.45757466325652,47.001065163270376,143299200
2019-08-07,47.65468215942383,47.77918295906988,46.40489930028725,46.785580433088036,133457600
2019-08-08,48.70573425292969,48.72967797252302,47.73846862611717,47.932400333607646,108038000
2019-08-09,48.304378509521484,48.72976393634565,47.895810765479915,48.37888091759197,98478800
2019-08-12,48.18181610107422,48.559139553712626,47.862173717775995,47.97513018657987,89927600
2019-08-13,50.222232818603516,50.9840856450634,48.18181060480173,48.31159207921757,188874000
2019-08-14,48.72737503051758,49.6142018262065,48.688920981443054,48.82591215607856,146189600
2019-08-15,48.48462677001953,49.30175490823095,47.9871372796202,48.897998510671115,108909600
2019-08-16,49.62861633300781,49.787236519570556,48.98933158147647,49.0950783725183,110481600
2019-08-19,50.553890228271484,51.12587848929439,50.47698214806522,50.61877729536903,97654400
2019-08-20,50.55629348754883,51.27488825272847,50.54668181087362,50.68126728740163,107537200
2019-08-21,51.104251861572266,51.34698612513652,50.85430792354824,51.18836961984207,86141600
2019-08-22,51.06100082397461,51.536857739537524,50.65003098745678,51.236442371877644,89014800
2019-08-23,48.700927734375,50.96245512141073,48.30678298506462,50.33278212314745,187272000
2019-08-26,49.626216888427734,49.79444876140259,49.282539799826424,49.47480636916046,104174400
2019-08-27,49.06623458862305,50.121293052732874,48.91482409284731,49.95546320825073,103493200
2019-08-28,49.39549255371094,49.441156273048314,48.864360275642376,49.05181915815829,63755200
2019-08-29,50.23184585571289,50.30635193898806,49.66706722800578,50.109277719604904,83962000
2019-08-30,50.16695785522461,50.577923970977196,49.79684411690572,50.508229228326634,84573600
2019-09-03,49.43635559082031,49.74398065522446,49.08066479769928,49.611797150867986,80092000
2019-09-04,50.27511215209961,50.344806902391355,49.82569194490394,50.08284558735108,76752400
2019-09-05,51.2580680847168,51.42389794369397,50.83267892479877,50.950443061493466,95654800
2019-09-06,51.25325393676758,51.53204022483421,51.07300475059711,51.44311846648742,77449200
2019-09-09,51.47196960449219,52.01752496664898,50.72694165520818,51.63299180966499,109237600
2019-09-10,52.079994201660156,52.099221220377856,50.88073870497151,51.39745153948648,127111600
2019-09-11,53.73590087890625,53.76474325009253,52.32755338078154,52.40926915409926,177158400
2019-09-12,53.61573028564453,54.4160372602079,53.56045488514693,54.02670011962347,128906800
2019-09-13,52.57269287109375,53.06296917048097,52.156919001140764,52.873108258928575,159053200
2019-09-16,52.849063873291016,52.904342934889065,52.286687250476454,52.32754329567108,84632400
2019-09-17,53.04133224487305,53.07017461149301,52.66160681112901,52.86348870875079,73274800
2019-09-18,53.538818359375,53.558045380154766,52.73851149691622,53.12784858296348,101360000
2019-09-19,53.10382080078125,53.77674823327691,52.962021972267294,53.356166754377384,88242400
2019-09-20,52.327545166015625,53.48835049337496,52.2650600947515,53.20476016935374,221652400
2019-09-23,52.56547164916992,52.834642604048994,52.30831437342142,52.6207470415799,76662000
2019-09-24,52.31553268432617,53.471534114069954,52.1977722057156,53.120647346665386,124763200
2019-09-25,53.12063980102539,53.2335962580172,52.1857474445808,52.52461681555622,87613600
2019-09-26,52.84667205810547,53.09902171971026,52.59192039356008,52.873108759172254,75334000
2019-09-27,52.58951187133789,53.10382280973313,52.21939810228417,53.002880023860584,101408000
2019-09-30,53.82722473144531,53.9738275789729,53.062966121770074,53.089402821067836,103909600
2019-10-01,53.97622299194336,54.84863029507966,53.882493554454456,54.09158512052922,139223200
2019-10-02,52.62316131591797,53.73349535353158,52.375615676431906,53.60852153239703,138449200
2019-10-03,53.07017135620117,53.103817725877704,51.70268021152755,52.49577373492866,114426000
2019-10-04,54.557830810546875,54.6731929479549,53.80799525329293,54.22857675291312,138478800
2019-10-07,54.569854736328125,55.25960730535331,54.2766490193029,54.37999382145774,122306000
2019-10-08,53.93056106567383,54.81017807266463,53.91373971335013,54.27183612343445,111820000
2019-10-09,54.56264114379883,54.745292369499005,54.22857939735441,54.56264114379883,74770400
2019-10-10,55.298057556152344,55.38217532730824,54.627532058419334,54.77893891244817,113013600
2019-10-11,56.76887893676758,57.112552273139926,55.83158101841057,55.98539350237772,166795600
2019-10-14,56.687164306640625,57.230317516335425,56.39876635191698,56.45404174033743,96427600
2019-10-15,56.554996490478516,57.11496750151027,56.449249695667106,56.812150134970125,87360000
2019-10-16,56.32667922973633,56.535770821642835,56.045490882530835,56.086346932926865,73903200
2019-10-17,56.545372009277344,56.754459895212634,56.122388565552164,56.49970829460661,67585200
2019-10-18,56.816951751708984,57.098140062206895,56.307444855303956,56.37954526837045,97433600
2019-10-21,57.80232620239258,57.91768835883586,57.03566916558553,57.08373489718011,87247200
2019-10-22,57.670135498046875,58.208477458025,57.58841973582485,57.95853350048938,82293600
2019-10-23,58.444007873535156,58.458430892193235,57.97295861174259,58.1844522125686,75828800
2019-10-24,58.54015350341797,58.83335926003773,58.11476422255477,58.76366082580911,69275200
2019-10-25,59.26112747192383,59.297175843055165,58.37189886795237,58.43919160551697,73477200
2019-10-28,59.85475540161133,59.90282112444377,59.294780746023385,59.46301260952673,96572800
2019-10-29,58.47045135498047,60.0229998310363,58.29741544999422,59.835540905719206,142839600
2019-10-30,58.46323013305664,58.953510046434744,57.97055188420088,58.82372855934893,124522000
2019-10-31,59.785057067871094,59.883594183478614,57.021235828674115,59.41975464010306,139162000
2019-11-01,61.48180389404297,61.50823692360431,59.88119007430968,59.972513844449246,151125200
2019-11-04,61.885555267333984,61.969673022918535,61.37605206348472,61.84469555712721,103272000
2019-11-05,61.796634674072266,62.051386280807854,61.601966131837685,61.7774039861912,79897600
2019-11-06,61.82307434082031,61.88315741177333,61.373654143589235,61.710117874054276,75864400
2019-11-07,62.536590576171875,62.758363326737026,62.218397769161385,62.3702628523427,94940400
2019-11-08,62.70774459838867,62.780057802220625,61.914675466597124,62.35821361498367,69986400
2019-11-11,63.20431137084961,63.26939325068321,62.25937720712118,62.26419563498271,81821200
2019-11-12,63.14645767211914,63.34653646560139,62.8957669917644,63.047624721518574,87388800
2019-11-13,63.75151443481445,63.82624054265363,62.93193278483699,62.94639542787812,102734400
2019-11-14,63.31037902832031,63.85033723289111,63.18020790529742,63.5779452383564,89182800
2019-11-15,64.06246948242188,64.06728791082074,63.39957143680535,63.56107338652864,100206400
2019-11-18,64.38546752929688,64.46501204164511,63.69364434245913,64.07209319455887,86703200
2019-11-19,64.19023132324219,64.60243134404664,63.9732843310493,64.57832448794083,76167200
2019-11-20,63.44295883178711,64.13960058313725,62.770416578609314,64.00943681004155,106234400
2019-11-21,63.15852355957031,63.640631274585225,62.958444738266365,63.56349227465166,121395200
2019-11-22,63.10306930541992,63.44054318535335,62.87647812395486,63.29832231296636,65325200
2019-11-25,64.20951843261719,64.2263939691162,63.28145955811588,63.32726038211015,84020400
2019-11-26,63.70814514160156,64.39996874283464,63.27665654764207,64.34693658404419,105207600
2019-11-27,64.56385040283203,64.59760146667433,63.95398456897874,64.01906644818817,65235600
2019-11-29,64.421630859375,64.60242121725912,64.09620674390789,64.2649473538178,46617600
2019-12-02,63.676780700683594,64.66268998393599,63.50563454094097,64.42645458192374,94487200
2019-12-03,62.541412353515625,62.560693421017824,61.779681450558876,62.266607486055904,114430400
2019-12-04,63.093414306640625,63.47187050847166,62.83789788720278,62.931912392886424,67181600
